code	title_sv	parent	depth	breadcrumb	table
JTD.1322	Dubbelfalsade bandtäckningar av plan plåt	JTD.132	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.13 Taktäckningar av plan plåt med lutning minst 1:10 (5,7°) > JTD.132 Dubbelfalsade taktäckningar av plan plåt > JTD.1322 Dubbelfalsade bandtäckningar av plan plåt	produktionsresultat
JTD.14	Taktäckningar av plan plåt med lutning minst 1:4 (14°)	JTD.1	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.14 Taktäckningar av plan plåt med lutning minst 1:4 (14°)	produktionsresultat
JTD.145	Taktäckningar av plan plåt utförd som fjälltäckning	JTD.14	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.14 Taktäckningar av plan plåt med lutning minst 1:4 (14°) > JTD.145 Taktäckningar av plan plåt utförd som fjälltäckning	produktionsresultat
JTD.15	Väggbeklädnader av plan plåt	JTD.1	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.15 Väggbeklädnader av plan plåt	produktionsresultat
JTD.152	Dubbelfalsade väggbeklädnader av plan plåt	JTD.15	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.15 Väggbeklädnader av plan plåt > JTD.152 Dubbelfalsade väggbeklädnader av plan plåt	produktionsresultat
JTD.1521	Dubbelfalsade skivbeklädnader av plan plåt	JTD.152	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.15 Väggbeklädnader av plan plåt > JTD.152 Dubbelfalsade väggbeklädnader av plan plåt > JTD.1521 Dubbelfalsade skivbeklädnader av plan plåt	produktionsresultat
JTD.1522	Dubbelfalsade bandbeklädnader av plan plåt	JTD.152	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.15 Väggbeklädnader av plan plåt > JTD.152 Dubbelfalsade väggbeklädnader av plan plåt > JTD.1522 Dubbelfalsade bandbeklädnader av plan plåt	produktionsresultat
JTD.155	Väggbeklädnader av plan plåt utförda som fjälltäckning	JTD.15	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.1 Taktäckningar och väggbeklädnader av plan plåt > JTD.15 Väggbeklädnader av plan plåt > JTD.155 Väggbeklädnader av plan plåt utförda som fjälltäckning	produktionsresultat
JTD.2	Kompletteringar av plåt vid taktäckning av plan plåt	JTD	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt	produktionsresultat
JTD.21	Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°)	JTD.2	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°)	produktionsresultat
JTD.211	Fotrännor av plåt vid falsat skivtäckt tak	JTD.21	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°) > JTD.211 Fotrännor av plåt vid falsat skivtäckt tak	produktionsresultat
JTD.2113	Fotrännor av plåt med stomme vid falsat skivtäckt tak	JTD.211	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°) > JTD.211 Fotrännor av plåt vid falsat skivtäckt tak > JTD.2113 Fotrännor av plåt med stomme vid falsat skivtäckt tak	produktionsresultat
JTD.212	Fotrännor av plåt vid falsat bandtäckt tak	JTD.21	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°) > JTD.212 Fotrännor av plåt vid falsat bandtäckt tak	produktionsresultat
JTD.2123	Fotrännor av plåt med stomme vid falsat bandtäckt tak	JTD.212	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°) > JTD.212 Fotrännor av plåt vid falsat bandtäckt tak > JTD.2123 Fotrännor av plåt med stomme vid falsat bandtäckt tak	produktionsresultat
JTD.214	Fotrännor av plåt i bandformat vid taktäckning av plan plåt	JTD.21	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.21 Fotrännor av plåt vid taktäckning av plan plåt och lutning minst 1:1,7 (30°) > JTD.214 Fotrännor av plåt i bandformat vid taktäckning av plan plåt	produktionsresultat
JTD.22	Vinkelrännor av plåt vid taktäckning av plan plåt	JTD.2	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.22 Vinkelrännor av plåt vid taktäckning av plan plåt	produktionsresultat
JTD.221	Vinkelrännor av plåt vid falsat skivtäckt tak	JTD.22	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.22 Vinkelrännor av plåt vid taktäckning av plan plåt > JTD.221 Vinkelrännor av plåt vid falsat skivtäckt tak	produktionsresultat
JTD.222	Vinkelrännor av plåt vid falsat bandtäckt tak	JTD.22	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.22 Vinkelrännor av plåt vid taktäckning av plan plåt > JTD.222 Vinkelrännor av plåt vid falsat bandtäckt tak	produktionsresultat
JTD.2221	Vinkelrännor av plåt i skivformat vid falsat bandtäckt tak	JTD.222	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.22 Vinkelrännor av plåt vid taktäckning av plan plåt > JTD.222 Vinkelrännor av plåt vid falsat bandtäckt tak > JTD.2221 Vinkelrännor av plåt i skivformat vid falsat bandtäckt tak	produktionsresultat
JTD.2222	Vinkelrännor av plåt i bandformat vid falsat bandtäckt tak	JTD.222	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.22 Vinkelrännor av plåt vid taktäckning av plan plåt > JTD.222 Vinkelrännor av plåt vid falsat bandtäckt tak > JTD.2222 Vinkelrännor av plåt i bandformat vid falsat bandtäckt tak	produktionsresultat
JTD.23	Ränndalar av plåt vid taktäckning av plan plåt	JTD.2	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt	produktionsresultat
JTD.231	Ränndalar av plåt med uppbyggt fall vid taktäckning av plan plåt	JTD.23	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.231 Ränndalar av plåt med uppbyggt fall vid taktäckning av plan plåt	produktionsresultat
JTD.2311	Ränndalar av plåt med uppbyggt fall vid falsat skivtäckt tak	JTD.231	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.231 Ränndalar av plåt med uppbyggt fall vid taktäckning av plan plåt > JTD.2311 Ränndalar av plåt med uppbyggt fall vid falsat skivtäckt tak	produktionsresultat
JTD.2312	Ränndalar av plåt med uppbyggt fall vid falsat bandtäckt tak	JTD.231	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.231 Ränndalar av plåt med uppbyggt fall vid taktäckning av plan plåt > JTD.2312 Ränndalar av plåt med uppbyggt fall vid falsat bandtäckt tak	produktionsresultat
JTD.2313	Ränndalar av plåt med uppbyggt fall vid svetsat bandtäckt tak	JTD.231	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.231 Ränndalar av plåt med uppbyggt fall vid taktäckning av plan plåt > JTD.2313 Ränndalar av plåt med uppbyggt fall vid svetsat bandtäckt tak	produktionsresultat
JTD.233	Försänkta ränndalar av plåt vid taktäckning av plan plåt	JTD.23	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.233 Försänkta ränndalar av plåt vid taktäckning av plan plåt	produktionsresultat
JTD.2331	Försänkta ränndalar av plåt vid falsat skivtäckt tak	JTD.233	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.233 Försänkta ränndalar av plåt vid taktäckning av plan plåt > JTD.2331 Försänkta ränndalar av plåt vid falsat skivtäckt tak	produktionsresultat
JTD.2332	Försänkta ränndalar av plåt vid falsat bandtäckt tak	JTD.233	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.23 Ränndalar av plåt vid taktäckning av plan plåt > JTD.233 Försänkta ränndalar av plåt vid taktäckning av plan plåt > JTD.2332 Försänkta ränndalar av plåt vid falsat bandtäckt tak	produktionsresultat
JTD.24	Gesimsrännor av plåt vid taktäckning av plan plåt	JTD.2	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.24 Gesimsrännor av plåt vid taktäckning av plan plåt	produktionsresultat
JTD.241	Gesimsrännor av plåt vid falsat skivtäckt tak	JTD.24	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.24 Gesimsrännor av plåt vid taktäckning av plan plåt > JTD.241 Gesimsrännor av plåt vid falsat skivtäckt tak	produktionsresultat
JTD.242	Gesimsrännor av plåt vid falsat bandtäckt tak	JTD.24	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.24 Gesimsrännor av plåt vid taktäckning av plan plåt > JTD.242 Gesimsrännor av plåt vid falsat bandtäckt tak	produktionsresultat
JTD.244	Gesimsrännor av plåt i bandformat vid taktäckning av plan plåt	JTD.24	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.24 Gesimsrännor av plåt vid taktäckning av plan plåt > JTD.244 Gesimsrännor av plåt i bandformat vid taktäckning av plan plåt	produktionsresultat
JTD.25	Ståndskivor och hängskivor vid taktäckning av plan plåt	JTD.2	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.25 Ståndskivor och hängskivor vid taktäckning av plan plåt	produktionsresultat
JTD.251	Ståndskivor vid taktäckning av plan plåt	JTD.25	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.25 Ståndskivor och hängskivor vid taktäckning av plan plåt > JTD.251 Ståndskivor vid taktäckning av plan plåt	produktionsresultat
JTD.2511	Ståndskivor vid falsat skivtäckt tak	JTD.251	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.25 Ståndskivor och hängskivor vid taktäckning av plan plåt > JTD.251 Ståndskivor vid taktäckning av plan plåt > JTD.2511 Ståndskivor vid falsat skivtäckt tak	produktionsresultat
JTD.2512	Ståndskivor vid falsat bandtäckt tak	JTD.251	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.25 Ståndskivor och hängskivor vid taktäckning av plan plåt > JTD.251 Ståndskivor vid taktäckning av plan plåt > JTD.2512 Ståndskivor vid falsat bandtäckt tak	produktionsresultat
JTD.252	Hängskivor vid taktäckning av plan plåt	JTD.25	1	J SKIKT AV BYGGPAPP, TÄTSKIKTSMATTA, ASFALT, DUK, PLASTFILM, PLAN PLÅT, ÖVERLÄGGSPLATTOR E D > JT TAKTÄCKNINGAR OCH VÄGGBEKLÄDNADER SAMT KOMPLETTERINGAR AV PLAN PLÅT FÖR HUS > JTD TAKTÄCKNINGAR, VÄGGBEKLÄDNADER, KOMPLETTERINGAR M M AV PLAN ALUMINIUMPLÅT FÖR HUS > JTD.2 Kompletteringar av plåt vid taktäckning av plan plåt > JTD.25 Ståndskivor och hängskivor vid taktäckning av plan plåt > JTD.252 Hängskivor vid taktäckning av plan plåt	produktionsresultat
